Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-12 08:00:00,Spain,Spain,ES,150.41,194.89,68.14,49.08,entsoe.eu,false,
2024-01-12 09:00:00,Spain,Spain,ES,122.63,165.8,73.65,54.59,entsoe.eu,false,
2024-01-12 10:00:00,Spain,Spain,ES,108.81,152.24,76.06,56.52,entsoe.eu,false,
2024-01-12 11:00:00,Spain,Spain,ES,109.52,153.91,75.64,55.91,entsoe.eu,false,
2024-01-12 12:00:00,Spain,Spain,ES,111.15,155.87,75.41,55.27,entsoe.eu,false,
2024-01-12 13:00:00,Spain,Spain,ES,110.54,154.8,75.94,55.4,entsoe.eu,false,
2024-01-12 14:00:00,Spain,Spain,ES,110.75,155.78,75.45,55.05,entsoe.eu,false,
2024-01-12 15:00:00,Spain,Spain,ES,120.27,167.05,73.16,53.08,entsoe.eu,false,
2024-01-12 16:00:00,Spain,Spain,ES,149.83,201.34,66.27,46.73,entsoe.eu,false,
2024-01-12 17:00:00,Spain,Spain,ES,167.45,216.2,63.74,44.37,entsoe.eu,false,
2024-01-12 18:00:00,Spain,Spain,ES,172.45,221.48,62.63,44.01,entsoe.eu,false,
2024-01-12 19:00:00,Spain,Spain,ES,175.4,226.41,61.53,42.73,entsoe.eu,false,
2024-01-12 20:00:00,Spain,Spain,ES,173.44,226.03,61.44,41.44,entsoe.eu,false,
2024-01-12 21:00:00,Spain,Spain,ES,161.25,211.29,64.47,43.6,entsoe.eu,false,
2024-01-12 22:00:00,Spain,Spain,ES,142.63,188.62,69.14,46.24,entsoe.eu,false,
2024-01-12 23:00:00,Spain,Spain,ES,123.57,163.49,74.69,49.67,entsoe.eu,false,
2024-01-13 00:00:00,Spain,Spain,ES,115.35,152.73,77.14,51.44,entsoe.eu,false,
2024-01-13 01:00:00,Spain,Spain,ES,107.16,145.32,78.02,51.23,entsoe.eu,false,
2024-01-13 02:00:00,Spain,Spain,ES,101.26,140.38,78.41,49.95,entsoe.eu,false,
2024-01-13 03:00:00,Spain,Spain,ES,101.06,139.84,78.58,49.79,entsoe.eu,false,
2024-01-13 04:00:00,Spain,Spain,ES,97.3,134.94,79.52,50.89,entsoe.eu,false,
2024-01-13 05:00:00,Spain,Spain,ES,98.67,137.02,78.96,51.13,entsoe.eu,false,
2024-01-13 06:00:00,Spain,Spain,ES,100.95,139.27,78.45,52.21,entsoe.eu,false,
2024-01-13 07:00:00,Spain,Spain,ES,98.3,136.2,78.79,53.74,entsoe.eu,false,
2024-01-13 08:00:00,Spain,Spain,ES,92.31,129.46,79.74,56.39,entsoe.eu,false,
2024-01-13 09:00:00,Spain,Spain,ES,84.67,121.59,81.22,59.26,entsoe.eu,false,
2024-01-13 10:00:00,Spain,Spain,ES,75.47,110.88,83.36,61.81,entsoe.eu,false,
2024-01-13 11:00:00,Spain,Spain,ES,66.22,99.84,85.64,63.61,entsoe.eu,false,
2024-01-13 12:00:00,Spain,Spain,ES,69.69,103.57,85.11,62.98,entsoe.eu,false,
2024-01-13 13:00:00,Spain,Spain,ES,74.52,109.12,84.13,62.04,entsoe.eu,false,
2024-01-13 14:00:00,Spain,Spain,ES,87.98,123.36,81.32,58.87,entsoe.eu,false,
2024-01-13 15:00:00,Spain,Spain,ES,107.33,147.18,76.51,53.78,entsoe.eu,false,
2024-01-13 16:00:00,Spain,Spain,ES,116.05,155.85,74.77,52.16,entsoe.eu,false,
2024-01-13 17:00:00,Spain,Spain,ES,123.33,160.98,74.05,52.34,entsoe.eu,false,
2024-01-13 18:00:00,Spain,Spain,ES,124.35,161.0,74.08,52.96,entsoe.eu,false,
2024-01-13 19:00:00,Spain,Spain,ES,121.24,157.25,74.81,53.5,entsoe.eu,false,
2024-01-13 20:00:00,Spain,Spain,ES,118.59,156.24,74.72,52.53,entsoe.eu,false,
2024-01-13 21:00:00,Spain,Spain,ES,114.61,153.49,75.06,51.97,entsoe.eu,false,
2024-01-13 22:00:00,Spain,Spain,ES,106.1,143.21,77.19,52.58,entsoe.eu,false,
2024-01-13 23:00:00,Spain,Spain,ES,105.16,142.78,77.71,51.38,entsoe.eu,false,
2024-01-14 00:00:00,Spain,Spain,ES,100.05,137.53,78.64,51.3,entsoe.eu,false,
2024-01-14 01:00:00,Spain,Spain,ES,97.27,134.3,79.32,51.1,entsoe.eu,false,
2024-01-14 02:00:00,Spain,Spain,ES,94.46,130.81,80.01,51.3,entsoe.eu,false,
2024-01-14 03:00:00,Spain,Spain,ES,93.78,129.86,80.24,51.55,entsoe.eu,false,
2024-01-14 04:00:00,Spain,Spain,ES,87.51,121.9,81.68,53.42,entsoe.eu,false,
2024-01-14 05:00:00,Spain,Spain,ES,87.39,121.74,81.64,54.04,entsoe.eu,false,
2024-01-14 06:00:00,Spain,Spain,ES,85.62,119.77,81.94,54.64,entsoe.eu,false,
2024-01-14 07:00:00,Spain,Spain,ES,87.61,122.52,81.4,54.39,entsoe.eu,false,
2024-01-14 08:00:00,Spain,Spain,ES,75.74,108.53,84.07,58.35,entsoe.eu,false,
2024-01-14 09:00:00,Spain,Spain,ES,68.84,100.62,85.73,62.99,entsoe.eu,false,
2024-01-14 10:00:00,Spain,Spain,ES,62.06,90.23,87.96,68.15,entsoe.eu,false,
2024-01-14 11:00:00,Spain,Spain,ES,56.2,85.63,88.59,68.98,entsoe.eu,false,
2024-01-14 12:00:00,Spain,Spain,ES,52.62,82.39,88.99,70.27,entsoe.eu,false,
2024-01-14 13:00:00,Spain,Spain,ES,50.79,79.56,89.52,71.53,entsoe.eu,false,
2024-01-14 14:00:00,Spain,Spain,ES,53.12,81.92,89.16,70.76,entsoe.eu,false,
2024-01-14 15:00:00,Spain,Spain,ES,59.99,90.08,87.41,68.82,entsoe.eu,false,
2024-01-14 16:00:00,Spain,Spain,ES,72.74,105.29,84.32,65.03,entsoe.eu,false,
2024-01-14 17:00:00,Spain,Spain,ES,78.21,110.52,83.22,63.78,entsoe.eu,false,
2024-01-14 18:00:00,Spain,Spain,ES,81.35,112.74,82.9,64.24,entsoe.eu,false,
2024-01-14 19:00:00,Spain,Spain,ES,81.41,111.47,83.29,64.68,entsoe.eu,false,
2024-01-14 20:00:00,Spain,Spain,ES,79.61,108.97,83.88,64.37,entsoe.eu,false,
2024-01-14 21:00:00,Spain,Spain,ES,77.64,107.39,84.18,64.03,entsoe.eu,false,
2024-01-14 22:00:00,Spain,Spain,ES,77.57,108.58,83.92,62.81,entsoe.eu,false,
2024-01-14 23:00:00,Spain,Spain,ES,89.89,124.86,80.96,59.39,entsoe.eu,false,
2024-01-15 00:00:00,Spain,Spain,ES,92.29,128.16,80.47,58.19,entsoe.eu,false,
2024-01-15 01:00:00,Spain,Spain,ES,92.86,128.52,80.55,57.82,entsoe.eu,false,
2024-01-15 02:00:00,Spain,Spain,ES,92.47,128.6,80.42,56.94,entsoe.eu,false,
2024-01-15 03:00:00,Spain,Spain,ES,92.85,128.99,80.3,56.88,entsoe.eu,false,
2024-01-15 04:00:00,Spain,Spain,ES,93.37,129.7,80.26,57.09,entsoe.eu,false,
2024-01-15 05:00:00,Spain,Spain,ES,93.09,129.92,80.0,58.34,entsoe.eu,false,
2024-01-15 06:00:00,Spain,Spain,ES,98.19,133.75,79.33,59.88,entsoe.eu,false,
2024-01-15 07:00:00,Spain,Spain,ES,99.13,131.85,79.92,61.78,entsoe.eu,false,
2024-01-15 08:00:00,Spain,Spain,ES,101.81,136.47,78.7,60.74,entsoe.eu,false,
2024-01-15 09:00:00,Spain,Spain,ES,94.94,129.23,80.15,61.51,entsoe.eu,false,
2024-01-15 10:00:00,Spain,Spain,ES,91.39,126.74,80.58,61.48,entsoe.eu,false,
2024-01-15 11:00:00,Spain,Spain,ES,80.48,114.19,82.88,61.73,entsoe.eu,false,
2024-01-15 12:00:00,Spain,Spain,ES,72.15,104.18,84.64,63.05,entsoe.eu,false,
2024-01-15 13:00:00,Spain,Spain,ES,78.13,111.61,83.21,62.62,entsoe.eu,false,
2024-01-15 14:00:00,Spain,Spain,ES,84.74,119.17,81.8,63.19,entsoe.eu,false,
2024-01-15 15:00:00,Spain,Spain,ES,97.09,133.42,78.99,61.31,entsoe.eu,false,
2024-01-15 16:00:00,Spain,Spain,ES,105.1,142.12,77.28,59.71,entsoe.eu,false,
2024-01-15 17:00:00,Spain,Spain,ES,113.74,149.73,76.15,59.15,entsoe.eu,false,
2024-01-15 18:00:00,Spain,Spain,ES,118.31,154.44,75.33,58.61,entsoe.eu,false,
2024-01-15 19:00:00,Spain,Spain,ES,117.5,154.3,75.23,57.48,entsoe.eu,false,
2024-01-15 20:00:00,Spain,Spain,ES,112.22,148.34,76.34,57.49,entsoe.eu,false,
2024-01-15 21:00:00,Spain,Spain,ES,101.53,137.91,78.09,58.89,entsoe.eu,false,
2024-01-15 22:00:00,Spain,Spain,ES,92.23,128.35,79.85,59.23,entsoe.eu,false,
2024-01-15 23:00:00,Spain,Spain,ES,87.98,123.45,80.91,59.6,entsoe.eu,false,
2024-01-16 00:00:00,Spain,Spain,ES,92.11,128.7,80.03,58.35,entsoe.eu,false,
2024-01-16 01:00:00,Spain,Spain,ES,92.4,128.62,80.25,58.23,entsoe.eu,false,
2024-01-16 02:00:00,Spain,Spain,ES,94.23,131.24,79.74,57.69,entsoe.eu,false,
2024-01-16 03:00:00,Spain,Spain,ES,90.4,126.8,80.51,58.41,entsoe.eu,false,
2024-01-16 04:00:00,Spain,Spain,ES,91.41,128.19,80.16,58.5,entsoe.eu,false,
2024-01-16 05:00:00,Spain,Spain,ES,94.83,132.11,79.23,58.49,entsoe.eu,false,
2024-01-16 06:00:00,Spain,Spain,ES,103.92,143.3,76.98,57.78,entsoe.eu,false,
2024-01-16 07:00:00,Spain,Spain,ES,103.51,138.17,78.47,60.4,entsoe.eu,false,
2024-01-16 08:00:00,Spain,Spain,ES,93.86,126.0,80.75,62.9,entsoe.eu,false,
2024-01-16 09:00:00,Spain,Spain,ES,79.62,111.73,83.4,65.63,entsoe.eu,false,
2024-01-16 10:00:00,Spain,Spain,ES,72.05,103.93,85.05,67.43,entsoe.eu,false,
2024-01-16 11:00:00,Spain,Spain,ES,63.87,94.12,86.98,69.73,entsoe.eu,false,
2024-01-16 12:00:00,Spain,Spain,ES,60.17,90.27,87.5,69.86,entsoe.eu,false,
2024-01-16 13:00:00,Spain,Spain,ES,60.03,89.86,87.37,69.71,entsoe.eu,false,
2024-01-16 14:00:00,Spain,Spain,ES,60.77,90.64,87.14,69.08,entsoe.eu,false,
2024-01-16 15:00:00,Spain,Spain,ES,68.21,97.66,85.88,67.35,entsoe.eu,false,
2024-01-16 16:00:00,Spain,Spain,ES,67.78,97.1,85.86,67.33,entsoe.eu,false,
2024-01-16 17:00:00,Spain,Spain,ES,64.41,92.92,86.51,68.4,entsoe.eu,false,
2024-01-16 18:00:00,Spain,Spain,ES,64.3,93.04,86.34,69.1,entsoe.eu,false,
2024-01-16 19:00:00,Spain,Spain,ES,63.19,91.47,86.59,69.66,entsoe.eu,false,
2024-01-16 20:00:00,Spain,Spain,ES,61.85,90.37,86.77,69.35,entsoe.eu,false,
2024-01-16 21:00:00,Spain,Spain,ES,57.5,85.41,87.8,68.18,entsoe.eu,false,
2024-01-16 22:00:00,Spain,Spain,ES,57.32,85.01,87.98,66.75,entsoe.eu,false,
2024-01-16 23:00:00,Spain,Spain,ES,50.32,75.68,89.72,68.41,entsoe.eu,false,
2024-01-17 00:00:00,Spain,Spain,ES,52.32,78.12,89.24,67.91,entsoe.eu,false,
2024-01-17 01:00:00,Spain,Spain,ES,51.79,77.59,89.35,67.2,entsoe.eu,false,
2024-01-17 02:00:00,Spain,Spain,ES,49.75,74.68,90.04,67.61,entsoe.eu,false,
2024-01-17 03:00:00,Spain,Spain,ES,50.37,75.53,89.85,67.63,entsoe.eu,false,
2024-01-17 04:00:00,Spain,Spain,ES,50.21,75.45,89.79,67.84,entsoe.eu,false,
2024-01-17 05:00:00,Spain,Spain,ES,51.11,76.71,89.46,68.31,entsoe.eu,false,
2024-01-17 06:00:00,Spain,Spain,ES,49.1,72.92,90.21,70.5,entsoe.eu,false,
2024-01-17 07:00:00,Spain,Spain,ES,47.71,70.63,90.61,71.48,entsoe.eu,false,
2024-01-17 08:00:00,Spain,Spain,ES,42.61,64.75,91.86,72.46,entsoe.eu,false,
2024-01-17 09:00:00,Spain,Spain,ES,37.51,59.62,93.01,74.03,entsoe.eu,false,
2024-01-17 10:00:00,Spain,Spain,ES,37.3,60.14,93.06,74.68,entsoe.eu,false,
2024-01-17 11:00:00,Spain,Spain,ES,36.02,58.99,93.21,75.21,entsoe.eu,false,
2024-01-17 12:00:00,Spain,Spain,ES,34.24,57.42,93.33,76.78,entsoe.eu,false,
2024-01-17 13:00:00,Spain,Spain,ES,33.62,56.69,93.57,78.45,entsoe.eu,false,
2024-01-17 14:00:00,Spain,Spain,ES,34.19,56.92,93.58,78.06,entsoe.eu,false,
2024-01-17 15:00:00,Spain,Spain,ES,38.51,62.06,92.66,76.95,entsoe.eu,false,
2024-01-17 16:00:00,Spain,Spain,ES,45.91,70.5,90.95,74.51,entsoe.eu,false,
2024-01-17 17:00:00,Spain,Spain,ES,47.57,71.41,90.58,73.93,entsoe.eu,false,
2024-01-17 18:00:00,Spain,Spain,ES,52.03,75.6,89.9,74.01,entsoe.eu,false,
2024-01-17 19:00:00,Spain,Spain,ES,53.72,77.17,89.62,74.03,entsoe.eu,false,
2024-01-17 20:00:00,Spain,Spain,ES,53.59,77.36,89.52,73.65,entsoe.eu,false,
2024-01-17 21:00:00,Spain,Spain,ES,46.43,70.43,90.67,73.35,entsoe.eu,false,
2024-01-17 22:00:00,Spain,Spain,ES,42.38,65.55,91.5,73.26,entsoe.eu,false,
2024-01-17 23:00:00,Spain,Spain,ES,47.02,71.3,90.45,71.29,entsoe.eu,false,
2024-01-18 00:00:00,Spain,Spain,ES,47.06,71.38,90.46,70.39,entsoe.eu,false,
2024-01-18 01:00:00,Spain,Spain,ES,49.6,74.65,89.95,69.15,entsoe.eu,false,
2024-01-18 02:00:00,Spain,Spain,ES,51.08,76.47,89.7,68.49,entsoe.eu,false,
2024-01-18 03:00:00,Spain,Spain,ES,51.62,77.11,89.59,68.26,entsoe.eu,false,
2024-01-18 04:00:00,Spain,Spain,ES,51.9,77.5,89.42,68.28,entsoe.eu,false,
2024-01-18 05:00:00,Spain,Spain,ES,50.76,75.94,89.61,69.46,entsoe.eu,false,
2024-01-18 06:00:00,Spain,Spain,ES,51.1,75.54,89.77,71.37,entsoe.eu,false,
2024-01-18 07:00:00,Spain,Spain,ES,52.75,77.03,89.56,71.85,entsoe.eu,false,
2024-01-18 08:00:00,Spain,Spain,ES,52.15,75.58,90.06,72.6,entsoe.eu,false,
2024-01-18 09:00:00,Spain,Spain,ES,43.47,67.55,91.72,74.19,entsoe.eu,false,
2024-01-18 10:00:00,Spain,Spain,ES,43.41,68.14,91.87,74.57,entsoe.eu,false,
2024-01-18 11:00:00,Spain,Spain,ES,41.81,66.62,92.03,74.86,entsoe.eu,false,
2024-01-18 12:00:00,Spain,Spain,ES,41.48,66.8,91.79,74.95,entsoe.eu,false,
2024-01-18 13:00:00,Spain,Spain,ES,42.0,67.38,91.69,74.93,entsoe.eu,false,
2024-01-18 14:00:00,Spain,Spain,ES,49.6,76.54,89.93,72.56,entsoe.eu,false,
2024-01-18 15:00:00,Spain,Spain,ES,65.82,96.47,85.93,68.09,entsoe.eu,false,
2024-01-18 16:00:00,Spain,Spain,ES,97.49,132.8,79.05,61.14,entsoe.eu,false,
2024-01-18 17:00:00,Spain,Spain,ES,116.46,151.8,75.84,57.91,entsoe.eu,false,
2024-01-18 18:00:00,Spain,Spain,ES,118.89,154.71,75.16,55.16,entsoe.eu,false,
2024-01-18 19:00:00,Spain,Spain,ES,120.55,157.48,74.37,52.38,entsoe.eu,false,
2024-01-18 20:00:00,Spain,Spain,ES,121.95,159.33,73.98,51.03,entsoe.eu,false,
2024-01-18 21:00:00,Spain,Spain,ES,111.06,145.92,76.81,51.9,entsoe.eu,false,
2024-01-18 22:00:00,Spain,Spain,ES,104.08,137.94,78.57,54.45,entsoe.eu,false,
2024-01-18 23:00:00,Spain,Spain,ES,91.33,124.52,80.93,54.85,entsoe.eu,false,
2024-01-19 00:00:00,Spain,Spain,ES,84.68,117.63,82.32,55.66,entsoe.eu,false,
2024-01-19 01:00:00,Spain,Spain,ES,87.41,121.41,81.77,55.58,entsoe.eu,false,
2024-01-19 02:00:00,Spain,Spain,ES,85.21,118.07,82.49,56.78,entsoe.eu,false,
2024-01-19 03:00:00,Spain,Spain,ES,81.53,113.5,83.33,57.96,entsoe.eu,false,
2024-01-19 04:00:00,Spain,Spain,ES,72.31,102.37,85.27,60.53,entsoe.eu,false,
2024-01-19 05:00:00,Spain,Spain,ES,69.78,98.97,85.82,62.63,entsoe.eu,false,
2024-01-19 06:00:00,Spain,Spain,ES,64.8,91.98,87.06,65.39,entsoe.eu,false,
2024-01-19 07:00:00,Spain,Spain,ES,66.1,93.03,86.9,66.31,entsoe.eu,false,
2024-01-19 08:00:00,Spain,Spain,ES,64.57,90.55,87.27,67.09,entsoe.eu,false,
2024-01-19 09:00:00,Spain,Spain,ES,66.97,92.47,87.1,67.5,entsoe.eu,false,
2024-01-19 10:00:00,Spain,Spain,ES,64.99,89.37,88.01,68.57,entsoe.eu,false,
2024-01-19 11:00:00,Spain,Spain,ES,61.62,85.65,88.73,69.5,entsoe.eu,false,
2024-01-19 12:00:00,Spain,Spain,ES,57.5,82.62,89.07,69.85,entsoe.eu,false,
2024-01-19 13:00:00,Spain,Spain,ES,58.18,85.75,88.34,68.97,entsoe.eu,false,
2024-01-19 14:00:00,Spain,Spain,ES,59.24,86.0,88.42,68.66,entsoe.eu,false,
2024-01-19 15:00:00,Spain,Spain,ES,61.21,89.4,87.65,67.59,entsoe.eu,false,
2024-01-19 16:00:00,Spain,Spain,ES,73.79,104.15,84.67,64.39,entsoe.eu,false,
2024-01-19 17:00:00,Spain,Spain,ES,86.08,115.57,82.82,62.99,entsoe.eu,false,
2024-01-19 18:00:00,Spain,Spain,ES,89.83,118.22,82.36,62.93,entsoe.eu,false,
2024-01-19 19:00:00,Spain,Spain,ES,86.79,115.41,82.71,62.17,entsoe.eu,false,
2024-01-19 20:00:00,Spain,Spain,ES,86.36,116.98,82.02,61.01,entsoe.eu,false,
2024-01-19 21:00:00,Spain,Spain,ES,82.01,111.69,83.23,61.48,entsoe.eu,false,
2024-01-19 22:00:00,Spain,Spain,ES,70.9,100.26,85.21,61.96,entsoe.eu,false,
2024-01-19 23:00:00,Spain,Spain,ES,72.66,102.82,84.93,61.1,entsoe.eu,false,
2024-01-20 00:00:00,Spain,Spain,ES,74.26,104.84,84.64,60.12,entsoe.eu,false,
2024-01-20 01:00:00,Spain,Spain,ES,80.49,112.61,83.27,58.04,entsoe.eu,false,
2024-01-20 02:00:00,Spain,Spain,ES,83.0,115.65,82.76,56.53,entsoe.eu,false,
2024-01-20 03:00:00,Spain,Spain,ES,86.27,119.85,82.1,55.37,entsoe.eu,false,
2024-01-20 04:00:00,Spain,Spain,ES,89.1,123.58,81.41,54.6,entsoe.eu,false,
2024-01-20 05:00:00,Spain,Spain,ES,94.32,129.78,80.27,53.66,entsoe.eu,false,
2024-01-20 06:00:00,Spain,Spain,ES,110.32,149.96,76.4,49.32,entsoe.eu,false,
2024-01-20 07:00:00,Spain,Spain,ES,104.15,140.29,78.45,48.94,entsoe.eu,false,
2024-01-20 08:00:00,Spain,Spain,ES,92.61,123.2,82.1,54.1,entsoe.eu,false,
2024-01-20 09:00:00,Spain,Spain,ES,75.53,107.55,84.86,60.68,entsoe.eu,false,
2024-01-20 10:00:00,Spain,Spain,ES,60.98,93.04,87.51,63.58,entsoe.eu,false,
2024-01-20 11:00:00,Spain,Spain,ES,55.77,86.97,88.86,64.69,entsoe.eu,false,
2024-01-20 12:00:00,Spain,Spain,ES,55.72,87.32,88.52,63.81,entsoe.eu,false,
2024-01-20 13:00:00,Spain,Spain,ES,58.03,90.15,87.93,63.78,entsoe.eu,false,
2024-01-20 14:00:00,Spain,Spain,ES,57.89,89.74,88.0,63.96,entsoe.eu,false,
2024-01-20 15:00:00,Spain,Spain,ES,69.91,104.34,84.99,61.06,entsoe.eu,false,
2024-01-20 16:00:00,Spain,Spain,ES,93.74,132.05,79.58,55.1,entsoe.eu,false,
2024-01-20 17:00:00,Spain,Spain,ES,113.64,149.55,76.49,51.75,entsoe.eu,false,
2024-01-20 18:00:00,Spain,Spain,ES,111.5,144.72,77.2,52.3,entsoe.eu,false,
2024-01-20 19:00:00,Spain,Spain,ES,108.12,141.01,77.77,51.67,entsoe.eu,false,
2024-01-20 20:00:00,Spain,Spain,ES,105.77,138.19,78.35,51.73,entsoe.eu,false,
2024-01-20 21:00:00,Spain,Spain,ES,102.55,134.31,79.31,52.88,entsoe.eu,false,
2024-01-20 22:00:00,Spain,Spain,ES,103.0,137.11,78.8,51.42,entsoe.eu,false,
2024-01-20 23:00:00,Spain,Spain,ES,99.27,135.0,78.98,49.57,entsoe.eu,false,
2024-01-21 00:00:00,Spain,Spain,ES,95.06,130.68,79.78,48.99,entsoe.eu,false,
2024-01-21 01:00:00,Spain,Spain,ES,95.31,131.22,79.65,48.36,entsoe.eu,false,
2024-01-21 02:00:00,Spain,Spain,ES,95.8,132.02,79.48,47.5,entsoe.eu,false,
2024-01-21 03:00:00,Spain,Spain,ES,99.73,136.73,78.65,46.32,entsoe.eu,false,
2024-01-21 04:00:00,Spain,Spain,ES,97.91,134.39,79.15,46.44,entsoe.eu,false,
2024-01-21 05:00:00,Spain,Spain,ES,96.67,132.67,79.53,46.36,entsoe.eu,false,
2024-01-21 06:00:00,Spain,Spain,ES,96.93,133.26,79.28,46.71,entsoe.eu,false,
2024-01-21 07:00:00,Spain,Spain,ES,93.32,128.66,80.12,47.77,entsoe.eu,false,
2024-01-21 08:00:00,Spain,Spain,ES,90.98,127.46,80.17,51.15,entsoe.eu,false,
2024-01-21 09:00:00,Spain,Spain,ES,66.5,98.87,85.91,61.19,entsoe.eu,false,
2024-01-21 10:00:00,Spain,Spain,ES,53.98,84.68,88.7,65.94,entsoe.eu,false,
2024-01-21 11:00:00,Spain,Spain,ES,53.6,84.57,88.73,66.95,entsoe.eu,false,
2024-01-21 12:00:00,Spain,Spain,ES,51.51,82.27,89.09,67.27,entsoe.eu,false,
2024-01-21 13:00:00,Spain,Spain,ES,51.29,82.23,89.1,67.63,entsoe.eu,false,
2024-01-21 14:00:00,Spain,Spain,ES,51.24,81.5,89.45,67.61,entsoe.eu,false,
2024-01-21 15:00:00,Spain,Spain,ES,55.31,86.39,88.44,65.48,entsoe.eu,false,
2024-01-21 16:00:00,Spain,Spain,ES,79.18,114.76,82.7,58.09,entsoe.eu,false,
2024-01-21 17:00:00,Spain,Spain,ES,97.18,133.14,79.04,51.31,entsoe.eu,false,
2024-01-21 18:00:00,Spain,Spain,ES,91.67,122.49,81.16,52.93,entsoe.eu,false,
2024-01-21 19:00:00,Spain,Spain,ES,91.21,120.81,81.55,53.62,entsoe.eu,false,
2024-01-21 20:00:00,Spain,Spain,ES,91.17,121.05,81.54,54.09,entsoe.eu,false,
2024-01-21 21:00:00,Spain,Spain,ES,94.17,126.3,80.52,52.13,entsoe.eu,false,
2024-01-21 22:00:00,Spain,Spain,ES,94.87,130.29,79.43,50.63,entsoe.eu,false,
2024-01-21 23:00:00,Spain,Spain,ES,81.78,114.98,82.09,51.92,entsoe.eu,false,
2024-01-22 00:00:00,Spain,Spain,ES,75.82,107.78,83.37,52.62,entsoe.eu,false,
2024-01-22 01:00:00,Spain,Spain,ES,77.02,109.31,83.05,52.22,entsoe.eu,false,
2024-01-22 02:00:00,Spain,Spain,ES,74.29,105.69,83.81,52.97,entsoe.eu,false,
2024-01-22 03:00:00,Spain,Spain,ES,73.28,104.44,84.01,53.31,entsoe.eu,false,
2024-01-22 04:00:00,Spain,Spain,ES,74.14,105.57,83.71,53.59,entsoe.eu,false,
2024-01-22 05:00:00,Spain,Spain,ES,79.2,111.22,82.9,54.11,entsoe.eu,false,
2024-01-22 06:00:00,Spain,Spain,ES,83.2,116.12,82.02,56.63,entsoe.eu,false,
2024-01-22 07:00:00,Spain,Spain,ES,77.89,107.46,83.73,59.72,entsoe.eu,false,
2024-01-22 08:00:00,Spain,Spain,ES,72.5,102.31,84.65,62.52,entsoe.eu,false,
2024-01-22 09:00:00,Spain,Spain,ES,57.73,87.56,87.67,67.27,entsoe.eu,false,
2024-01-22 10:00:00,Spain,Spain,ES,49.34,77.71,89.96,70.13,entsoe.eu,false,
2024-01-22 11:00:00,Spain,Spain,ES,46.38,74.19,90.86,71.37,entsoe.eu,false,
2024-01-22 12:00:00,Spain,Spain,ES,45.84,73.63,90.94,71.69,entsoe.eu,false,
2024-01-22 13:00:00,Spain,Spain,ES,47.49,76.14,90.33,71.08,entsoe.eu,false,
2024-01-22 14:00:00,Spain,Spain,ES,51.11,80.41,89.44,70.11,entsoe.eu,false,
2024-01-22 15:00:00,Spain,Spain,ES,67.03,99.69,85.93,65.92,entsoe.eu,false,
2024-01-22 16:00:00,Spain,Spain,ES,82.94,118.88,81.67,60.14,entsoe.eu,false,
2024-01-22 17:00:00,Spain,Spain,ES,97.6,134.85,78.15,55.14,entsoe.eu,false,
2024-01-22 18:00:00,Spain,Spain,ES,102.66,134.93,78.96,55.75,entsoe.eu,false,
2024-01-22 19:00:00,Spain,Spain,ES,103.8,135.41,79.09,55.63,entsoe.eu,false,
2024-01-22 20:00:00,Spain,Spain,ES,102.73,134.19,79.45,55.81,entsoe.eu,false,
2024-01-22 21:00:00,Spain,Spain,ES,97.99,130.66,79.95,54.51,entsoe.eu,false,
2024-01-22 22:00:00,Spain,Spain,ES,100.05,134.6,79.16,52.82,entsoe.eu,false,
2024-01-22 23:00:00,Spain,Spain,ES,100.07,136.44,78.77,50.85,entsoe.eu,false,
2024-01-23 00:00:00,Spain,Spain,ES,95.48,129.86,80.24,51.0,entsoe.eu,false,
2024-01-23 01:00:00,Spain,Spain,ES,93.93,127.93,80.74,50.5,entsoe.eu,false,
2024-01-23 02:00:00,Spain,Spain,ES,96.35,131.17,80.14,49.68,entsoe.eu,false,
2024-01-23 03:00:00,Spain,Spain,ES,98.79,134.86,79.32,48.42,entsoe.eu,false,
2024-01-23 04:00:00,Spain,Spain,ES,100.16,136.97,78.86,47.72,entsoe.eu,false,
2024-01-23 05:00:00,Spain,Spain,ES,109.85,148.15,76.92,48.8,entsoe.eu,false,
2024-01-23 06:00:00,Spain,Spain,ES,118.31,156.22,75.32,50.63,entsoe.eu,false,
2024-01-23 07:00:00,Spain,Spain,ES,120.91,157.05,75.25,52.87,entsoe.eu,false,
2024-01-23 08:00:00,Spain,Spain,ES,116.03,153.01,75.94,54.59,entsoe.eu,false,
2024-01-23 09:00:00,Spain,Spain,ES,92.62,130.7,80.21,60.2,entsoe.eu,false,
2024-01-23 10:00:00,Spain,Spain,ES,83.25,120.44,82.38,63.54,entsoe.eu,false,
2024-01-23 11:00:00,Spain,Spain,ES,79.36,115.45,83.63,64.58,entsoe.eu,false,
2024-01-23 12:00:00,Spain,Spain,ES,78.96,115.04,83.6,64.46,entsoe.eu,false,
2024-01-23 13:00:00,Spain,Spain,ES,76.48,112.34,83.98,64.5,entsoe.eu,false,
2024-01-23 14:00:00,Spain,Spain,ES,78.93,115.28,83.46,63.21,entsoe.eu,false,
2024-01-23 15:00:00,Spain,Spain,ES,89.08,128.09,80.77,59.94,entsoe.eu,false,
